Date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2017/9/16,24,-18,-6,1031,25.93,0,0
2017/9/17,41,-18,-2,1031,30.85,0,0
2017/9/18,23,-17,-1,1031,38.9,0,0
2017/9/19,19,-17,0,1030,46.95,0,0
2017/9/20,15,-19,1,1029,55,0,0
2017/9/21,19,-20,2,1027,63.05,0,0
2017/9/22,17,-19,2,1025,71.1,0,0
2017/9/23,17,-19,3,1024,79.15,0,0
2017/9/24,22,-19,3,1024,86.3,0,0
2017/9/25,-1,-18,2,1024,91.22,0,0
2017/9/26,-1,-18,1,1024,96.14,0,0
2017/9/27,-1,-17,0,1024,100.16,0,0
2017/9/28,-1,-18,0,1024,1.79,0,0
2017/9/29,-1,-15,-3,1024,0.89,0,0
2017/9/30,-1,-16,0,1023,1.79,0,0
2017/10/1,-1,-16,0,1023,4.92,0,0
2017/10/2,-1,-15,-2,1022,6.71,0,0
2017/10/3,-1,-14,-7,1022,0.45,0,0
2017/10/4,-1,-14,-8,1021,1.79,0,0
2017/10/5,-1,-16,-11,1021,3.58,0,0
2017/10/6,-1,-14,-9,1019,4.47,0,0
2017/10/7,-1,-15,-10,1019,0.89,0,0
2017/10/8,-1,-16,-12,1019,0.89,0,0
2017/10/9,-1,-15,-12,1019,0.89,0,0
2017/10/10,-1,-16,-13,1019,1.79,0,0
2017/10/11,-1,-13,-7,1020,0.89,0,0
2017/10/12,-1,-12,-4,1019,1.78,0,0
2017/10/13,-1,-13,0,1019,2.67,0,0
2017/10/14,-1,-16,4,1018,4.02,0,0
2017/10/15,-1,-19,5,1017,13.85,0,0
2017/10/16,-1,-18,5,1017,22.79,0,0
2017/10/17,-1,-19,5,1017,32.62,0,0
2017/10/18,-1,-20,5,1018,40.67,0,0
2017/10/19,-1,-19,3,1020,49.61,0,0
2017/10/20,-1,-18,1,1023,61.68,0,0
2017/10/21,-1,-20,-1,1027,76.88,0,0
2017/10/22,-1,-20,-2,1028,89.84,0,0
2017/10/23,-1,-21,-3,1029,98.78,0,0
2017/10/24,-1,-25,-4,1030,113.98,0,0
2017/10/25,-1,-26,-5,1031,129.18,0,0
2017/10/26,-1,-25,-5,1031,141.25,0,0
2017/10/27,-1,-25,-6,1031,150.19,0,0
2017/10/28,-1,-24,-6,1032,162.26,0,0
2017/10/29,-1,-24,-6,1033,172.09,0,0
2017/10/30,-1,-23,-6,1033,181.92,0,0
2017/10/31,-1,-22,-7,1033,187.73,0,0
2017/11/1,-1,-21,-7,1033,192.65,0,0
2017/11/2,-1,-21,-7,1034,196.67,0,0
2017/11/3,-1,-21,-6,1035,201.59,0,0
2017/11/4,-1,-21,-4,1036,207.4,0,0
2017/11/5,-1,-22,-3,1036,216.34,0,0
2017/11/6,-1,-22,-2,1036,222.15,0,0
2017/11/7,-1,-23,-1,1035,230.2,0,0
2017/11/8,-1,-26,1,1033,238.25,0,0
2017/11/9,-1,-25,2,1032,245.4,0,0
2017/11/10,-1,-25,2,1031,252.55,0,0
2017/11/11,-1,-24,2,1031,257.47,0,0
2017/11/12,-1,-22,1,1031,4.02,0,0
2017/11/13,-1,-19,-1,1031,7.15,0,0
2017/11/14,-1,-19,-1,1031,10.28,0,0
2017/11/15,-1,-17,-4,1031,12.07,0,0
2017/11/16,-1,-18,-1,1031,15.2,0,0
2017/11/17,-1,-18,-5,1030,0.89,0,0
2017/11/18,-1,-18,-3,1030,3.13,0,0
2017/11/19,-1,-16,-9,1030,0.89,0,0
2017/11/20,-1,-16,-8,1029,1.78,0,0
2017/11/21,-1,-16,-11,1029,2.23,0,0
2017/11/22,-1,-16,-12,1029,3.12,0,0
2017/11/23,-1,-16,-10,1028,3.13,0,0
2017/11/24,-1,-17,-10,1028,4.92,0,0
2017/11/25,-1,-17,-12,1027,6.71,0,0
2017/11/26,-1,-17,-10,1027,8.5,0,0
2017/11/27,-1,-18,-13,1028,1.79,0,0
2017/11/28,-1,-16,-8,1028,4.02,0,0
2017/11/29,-1,-16,-6,1027,5.81,0,0
2017/11/30,-1,-15,-3,1027,0.89,0,0
2017/12/1,88,-15,-1,1025,1.79,0,0
2017/12/2,85,-18,0,1024,3.58,0,0
2017/12/3,90,-19,1,1023,0.89,0,0
2017/12/4,127,-18,2,1021,1.79,0,0
2017/12/5,144,-17,1,1021,4.92,0,0
2017/12/6,203,-14,-1,1021,5.81,0,0
2017/12/7,199,-13,-3,1021,6.7,0,0
2017/12/8,231,-13,-3,1021,0.89,0,0
2017/12/9,274,-11,-5,1020,0.89,0,0
2017/12/10,340,-13,-6,1020,1.79,0,0
2017/12/11,298,-11,-5,1020,0.89,0,0
2017/12/12,268,-11,-4,1019,1.79,0,0
2017/12/13,299,-11,-4,1019,3.58,0,0
2017/12/14,300,-12,-3,1018,5.37,0,0
2017/12/15,240,-11,-4,1017,7.16,0,0
2017/12/16,213,-11,-4,1016,10.29,0,0
2017/12/17,171,-12,-3,1016,12.08,0,0
2017/12/18,153,-11,-4,1016,15.21,0,0
2017/12/19,153,-11,-5,1015,17,0,0
2017/12/20,140,-11,-4,1015,18.79,0,0
2017/12/21,147,-11,-3,1015,3.13,0,0
2017/12/22,158,-10,-1,1015,6.26,0,0
2017/12/23,153,-9,1,1015,9.39,0,0
2017/12/24,154,-9,3,1015,1.79,0,0
2017/12/25,143,-9,4,1014,4.92,0,0
2017/12/26,90,-9,6,1013,8.05,0,0
2017/12/27,55,-13,8,1012,16.1,0,0
2017/12/28,52,-14,8,1013,24.15,0,0
2017/12/29,41,-14,7,1014,32.2,0,0
2017/12/30,29,-13,7,1015,39.35,0,0
2017/12/31,37,-13,5,1016,47.4,0,0
2018/1/1,49,-12,4,1018,52.32,0,0
2018/1/2,56,-13,3,1019,56.34,0,0
2018/1/3,38,-14,3,1020,62.15,0,0
2018/1/4,37,-14,3,1021,67.96,0,0
2018/1/5,28,-14,0,1022,71.98,0,0
2018/1/6,20,-13,-1,1023,76.9,0,0
2018/1/7,22,-15,-1,1023,7.15,0,0
2018/1/8,27,-15,-1,1024,12.07,0,0
2018/1/9,34,-15,-2,1025,16.09,0,0
2018/1/10,27,-15,-2,1025,21.01,0,0
2018/1/11,32,-15,-3,1025,25.03,0,0
2018/1/12,28,-15,-3,1025,3.13,0,0
2018/1/13,28,-15,-3,1026,8.05,0,0
2018/1/14,18,-16,-3,1027,12.97,0,0
2018/1/15,17,-17,-2,1028,20.12,0,0
2018/1/16,16,-18,-2,1029,25.93,0,0
2018/1/17,18,-19,-1,1028,35.76,0,0
2018/1/18,16,-21,1,1027,44.7,0,0
2018/1/19,12,-24,1,1026,53.64,0,0
2018/1/20,13,-25,1,1026,62.58,0,0
2018/1/21,23,-25,1,1026,72.41,0,0
2018/1/22,21,-24,1,1026,82.24,0,0
2018/1/23,13,-25,0,1026,91.18,0,0
2018/1/24,14,-22,0,1027,99.23,0,0
2018/1/25,23,-20,-1,1027,103.25,0,0
2018/1/26,16,-21,-1,1027,105.04,0,0
2018/1/27,25,-21,-4,1028,0.89,0,0
2018/1/28,20,-21,-2,1027,4.02,0,0
2018/1/29,25,-22,-2,1027,7.15,0,0
2018/1/30,19,-22,-1,1027,12.07,0,0
2018/1/31,24,-21,-4,1027,15.2,0,0
2018/2/1,25,-21,-4,1026,0.89,0,0
2018/2/2,20,-19,-8,1026,1.79,0,0
2018/2/3,24,-20,-7,1025,0.89,0,0
2018/2/4,17,-20,-8,1024,1.79,0,0
2018/2/5,10,-18,-10,1024,0.89,0,0
2018/2/6,11,-21,-2,1024,4.02,0,0
2018/2/7,16,-21,-1,1025,9.83,0,0
2018/2/8,20,-24,1,1025,17.88,0,0
2018/2/9,13,-25,2,1025,26.82,0,0
2018/2/10,12,-24,3,1024,33.97,0,0
2018/2/11,12,-25,4,1023,42.02,0,0
2018/2/12,12,-24,5,1022,50.07,0,0
2018/2/13,12,-25,6,1020,57.22,0,0
2018/2/14,31,-25,6,1020,65.27,0,0
2018/2/15,36,-23,6,1020,72.42,0,0
2018/2/16,42,-22,5,1020,78.23,0,0
2018/2/17,52,-21,5,1020,84.04,0,0
2018/2/18,26,-20,5,1020,89.85,0,0
2018/2/19,24,-20,3,1020,93.87,0,0
2018/2/20,25,-20,3,1020,97.89,0,0
2018/2/21,43,-19,3,1021,101.02,0,0
2018/2/22,47,-19,3,1020,105.94,0,0
2018/2/23,61,-18,0,1020,109.96,0,0
2018/2/24,66,-18,0,1020,114.88,0,0
2018/2/25,65,-15,-1,1020,1.79,0,0
2018/2/26,70,-15,-2,1020,0.89,0,0
2018/2/27,36,-16,-1,1020,4.02,0,0
2018/2/28,37,-16,-4,1019,8.94,0,0
2018/3/1,22,-15,-5,1020,0.89,0,0
2018/3/2,24,-16,-5,1020,3.13,0,0
2018/3/3,29,-15,-6,1021,0.89,0,0
2018/3/4,35,-15,0,1021,4.02,0,0
2018/3/5,35,-18,3,1021,8.04,0,0
2018/3/6,33,-21,5,1020,12.96,0,0
2018/3/7,32,-22,6,1020,18.77,0,0
2018/3/8,25,-22,7,1019,25.92,0,0
2018/3/9,16,-22,7,1018,35.75,0,0
2018/3/10,26,-23,7,1018,45.58,0,0
2018/3/11,32,-23,7,1017,52.73,0,0
2018/3/12,36,-22,6,1018,58.54,0,0
2018/3/13,37,-21,5,1018,64.35,0,0
2018/3/14,45,-21,5,1019,70.16,0,0
2018/3/15,71,-19,4,1019,74.18,0,0
2018/3/16,67,-19,5,1020,78.2,0,0
2018/3/17,69,-19,2,1020,81.33,0,0
2018/3/18,94,-18,2,1021,84.46,0,0
2018/3/19,85,-18,1,1021,87.59,0,0
2018/3/20,35,-18,1,1021,90.72,0,0
2018/3/21,26,-16,-3,1022,93.85,0,0
2018/3/22,24,-15,-2,1022,95.64,0,0
2018/3/23,20,-15,0,1022,99.66,0,0
2018/3/24,16,-17,1,1023,105.47,0,0
2018/3/25,18,-15,0,1023,109.49,0,0
2018/3/26,19,-18,0,1025,113.51,0,0
2018/3/27,22,-17,0,1025,116.64,0,0
2018/3/28,17,-17,2,1026,120.66,0,0
2018/3/29,18,-19,3,1026,129.6,0,0
2018/3/30,11,-19,4,1026,138.54,0,0
2018/3/31,11,-20,5,1025,145.69,0,0
2018/4/1,16,-17,5,1024,4.02,0,0
2018/4/2,18,-18,6,1024,7.15,0,0
2018/4/3,17,-18,6,1024,0.89,0,0
2018/4/4,19,-18,5,1024,1.79,0,0
2018/4/5,26,-17,4,1024,3.58,0,0
2018/4/6,24,-17,1,1024,1.79,0,0
2018/4/7,54,-15,-1,1025,2.68,0,0
2018/4/8,71,-13,-1,1025,0.89,0,0
2018/4/9,129,-8,-1,1026,5.81,0,0
2018/4/10,145,-7,-2,1027,10.73,0,0
2018/4/11,101,-7,-2,1027,13.86,0,0
2018/4/12,65,-8,-3,1027,15.65,0,0
2018/4/13,70,-9,-4,1027,0.89,0,0
2018/4/14,67,-9,-4,1027,1.78,0,0
2018/4/15,76,-9,-4,1027,0.89,0,0
2018/4/16,76,-9,-4,1026,0.89,0,0
2018/4/17,68,-9,-5,1027,0.89,0,0
2018/4/18,73,-10,-4,1027,0.89,0,0
2018/4/19,73,-10,-4,1027,0.89,0,0
2018/4/20,64,-10,-6,1028,0.89,0,0
2018/4/21,53,-9,-3,1028,1.79,0,0
2018/4/22,72,-9,-2,1028,0.89,0,0
2018/4/23,78,-9,-1,1028,1.79,0,0
2018/4/24,72,-10,0,1027,6.71,0,0
2018/4/25,56,-12,0,1026,10.73,0,0
2018/4/26,54,-14,1,1026,14.75,0,0
2018/4/27,40,-14,0,1025,16.54,0,0
2018/4/28,49,-12,0,1026,19.67,0,0
2018/4/29,63,-10,-1,1025,21.46,0,0
2018/4/30,66,-9,-2,1026,23.25,0,0
2018/5/1,64,-10,-2,1026,26.38,0,0
2018/5/2,63,-10,-4,1027,30.4,0,0
2018/5/3,65,-10,-5,1027,34.42,0,0
2018/5/4,64,-10,-5,1027,39.34,0,0
2018/5/5,64,-11,-7,1027,41.13,0,0
2018/5/6,62,-10,-7,1028,42.92,0,0
2018/5/7,56,-11,-8,1028,0.89,0,0
2018/5/8,87,-11,-9,1028,1.34,0,0
2018/5/9,72,-11,-10,1028,1.79,0,0
2018/5/10,104,-12,-10,1028,0.89,0,0
2018/5/11,97,-13,-11,1028,0.89,0,0
2018/5/12,96,-11,-9,1028,0.89,0,0
2018/5/13,86,-11,-8,1028,0.89,0,0
2018/5/14,85,-10,-7,1029,1.79,0,0
2018/5/15,92,-14,-6,1029,4.92,0,0
2018/5/16,55,-18,-5,1029,10.73,0,0
2018/5/17,36,-20,-3,1029,14.75,0,0
2018/5/18,27,-20,-2,1028,16.54,0,0
2018/5/19,25,-20,-1,1028,18.33,0,0
2018/5/20,28,-20,0,1027,1.79,0,0
2018/5/21,32,-22,0,1027,2.68,0,0
2018/5/22,35,-22,1,1027,3.57,0,0
2018/5/23,43,-19,-2,1027,1.79,0,0
2018/5/24,70,-20,-4,1028,3.13,0,0
2018/5/25,83,-21,-3,1029,4.02,0,0
2018/5/26,66,-19,-6,1029,0.89,0,0
2018/5/27,70,-16,-7,1029,0.89,0,0
2018/5/28,80,-21,-5,1030,1.79,0,0
2018/5/29,88,-19,-8,1030,4.92,0,0
2018/5/30,69,-20,-8,1030,8.05,0,0
2018/5/31,71,-21,-8,1030,0.89,0,0
2018/6/1,62,-18,-10,1030,0.89,0,0
2018/6/2,73,-17,-10,1030,0.89,0,0
2018/6/3,107,-17,-12,1030,0.89,0,0
2018/6/4,94,-17,-13,1030,1.79,0,0
2018/6/5,121,-17,-13,1030,4.92,0,0
2018/6/6,132,-19,-11,1030,0.89,0,0
2018/6/7,161,-18,-11,1030,1.34,0,0
2018/6/8,120,-18,-8,1030,1.79,0,0
2018/6/9,72,-19,-4,1030,3.13,0,0
2018/6/10,58,-20,-2,1030,4.92,0,0
2018/6/11,34,-22,0,1029,12.07,0,0
2018/6/12,14,-23,1,1027,19.22,0,0
2018/6/13,17,-24,1,1026,28.16,0,0
2018/6/14,15,-25,2,1026,37.1,0,0
2018/6/15,23,-22,2,1026,46.93,0,0
2018/6/16,34,-21,1,1026,54.08,0,0
2018/6/17,96,-22,1,1026,59,0,0
2018/6/18,87,-17,0,1027,63.02,0,0
2018/6/19,87,-20,-4,1027,0.89,0,0
2018/6/20,95,-20,-5,1028,1.79,0,0
2018/6/21,105,-21,-6,1028,4.92,0,0
2018/6/22,114,-21,-7,1028,0.45,0,0
2018/6/23,103,-21,-7,1028,1.79,0,0
2018/6/24,99,-21,-8,1028,4.92,0,0
2018/6/25,102,-21,-9,1028,0.89,0,0
2018/6/26,104,-19,-10,1028,1.34,0,0
2018/6/27,78,-19,-10,1028,1.79,0,0
2018/6/28,33,-19,-12,1028,0.89,0,0
2018/6/29,29,-18,-12,1028,0.89,0,0
2018/6/30,27,-20,-15,1028,4.02,0,0
2018/7/1,27,-17,-10,1028,8.04,0,0
2018/7/2,26,-19,-5,1028,12.06,0,0
2018/7/3,33,-20,-3,1028,15.19,0,0
2018/7/4,29,-20,-2,1028,4.02,0,0
2018/7/5,31,-22,0,1027,3.13,0,0
2018/7/6,28,-22,1,1025,7.15,0,0
2018/7/7,28,-22,1,1025,1.79,0,0
2018/7/8,61,-23,1,1024,4.92,0,0
2018/7/9,64,-23,1,1024,6.71,0,0
2018/7/10,80,-22,0,1024,8.5,0,0
2018/7/11,91,-20,-4,1025,11.63,0,0
2018/7/12,79,-22,-3,1026,14.76,0,0
2018/7/13,48,-22,-3,1026,15.65,0,0
2018/7/14,59,-20,-5,1027,1.79,0,0
2018/7/15,82,-21,-3,1027,0.89,0,0
2018/7/16,63,-19,-4,1027,1.79,0,0
2018/7/17,48,-19,-4,1027,4.92,0,0
2018/7/18,54,-19,-4,1027,8.05,0,0
2018/7/19,42,-19,-4,1028,0.89,0,0
2018/7/20,47,-19,-5,1028,1.79,0,0
2018/7/21,87,-15,-5,1028,1.79,0,0
2018/7/22,105,-13,-6,1028,0.89,0,0
2018/7/23,90,-13,-7,1029,0.89,0,0
2018/7/24,101,-12,-7,1030,1.78,0,0
2018/7/25,126,-19,-6,1030,3.13,0,0
2018/7/26,114,-18,-5,1031,4.92,0,0
2018/7/27,103,-14,-4,1031,1.79,0,0
2018/7/28,114,-13,-3,1031,1.79,0,0
2018/7/29,100,-14,-2,1031,3.58,0,0
2018/7/30,72,-13,-1,1030,6.71,0,0
2018/7/31,68,-14,-1,1029,1.79,0,0
2018/8/1,72,-13,-1,1029,1.79,0,0
2018/8/2,71,-12,-1,1029,3.58,0,0
2018/8/3,80,-12,-2,1030,5.37,0,0
2018/8/4,70,-12,-4,1030,6.26,0,0
2018/8/5,63,-13,-4,1031,8.05,0,0
2018/8/6,67,-13,-5,1031,8.94,0,0
2018/8/7,62,-12,-5,1032,9.83,0,0
2018/8/8,69,-12,-6,1033,11.62,0,0
2018/8/9,58,-11,-6,1033,13.41,0,0
2018/8/10,51,-11,-7,1033,15.2,0,0
2018/8/11,51,-11,-8,1033,16.99,0,0
2018/8/12,54,-11,-8,1033,18.78,0,0
2018/8/13,45,-11,-8,1033,20.57,0,0
2018/8/14,47,-11,-7,1032,23.7,0,0
2018/8/15,85,-11,-7,1032,25.49,0,0
2018/8/16,78,-12,-7,1032,27.28,0,0
2018/8/17,68,-12,-7,1032,29.07,0,0
2018/8/18,64,-13,-7,1033,0.89,0,0
2018/8/19,65,-12,-6,1033,1.79,1,0
2018/8/20,80,-11,-5,1032,4.92,0,0
2018/8/21,74,-11,-4,1032,8.05,0,0
2018/8/22,93,-11,-3,1031,11.18,0,0
2018/8/23,77,-11,-3,1030,15.2,0,0
2018/8/24,67,-12,-2,1029,19.22,0,0
2018/8/25,84,-12,-2,1029,22.35,0,0
2018/8/26,77,-12,-2,1028,25.48,0,0
2018/8/27,83,-12,-2,1027,29.5,0,0
2018/8/28,82,-10,-3,1028,33.52,0,0
2018/8/29,100,-9,-3,1029,35.31,1,0
2018/8/30,189,-7,-4,1029,37.1,2,0
2018/8/31,99,-6,-5,1028,38.89,3,0
2018/9/1,71,-6,-5,1028,42.02,4,0
2018/9/2,43,-6,-5,1027,45.15,5,0
2018/9/3,64,-6,-5,1027,46.94,6,0
2018/9/4,68,-7,-5,1026,48.73,7,0
2018/9/5,69,-7,-5,1025,0.89,8,0
2018/9/6,65,-7,-5,1025,1.78,9,0
2018/9/7,71,-7,-6,1024,0.89,10,0
2018/9/8,77,-7,-6,1024,0.89,0,0
2018/9/9,81,-7,-6,1024,0.89,0,0
2018/9/10,88,-7,-6,1023,1.78,0,0
2018/9/11,90,-6,-5,1024,1.79,0,0
2018/9/12,92,-6,-5,1024,1.79,1,0
2018/9/13,88,-6,-4,1023,3.58,0,0
2018/9/14,80,-6,-4,1023,0.89,0,0
2018/9/15,100,-6,-3,1023,1.78,0,0
2018/9/16,105,-7,-3,1022,2.67,0,0
2018/9/17,118,-7,-3,1021,3.56,0,0
2018/9/18,125,-6,-2,1020,1.79,0,0
2018/9/19,141,-6,-2,1020,3.58,0,0
2018/9/20,152,-6,-3,1020,5.37,0,0
2018/9/21,164,-7,-4,1020,0.89,0,0
2018/9/22,147,-7,-5,1021,0.89,0,0
2018/9/23,162,-7,-5,1021,1.78,0,0
2018/9/24,157,-6,-4,1022,2.67,0,0
2018/9/25,156,-5,-3,1022,0.89,0,0
2018/9/26,160,-7,-5,1020,1.79,0,0
2018/9/27,178,-6,-4,1021,0.89,0,0
2018/9/28,187,-6,-5,1020,1.34,0,0
2018/9/29,181,-7,-6,1020,0.89,0,0
2018/9/30,185,-8,-6,1020,0.89,0,0
2018/10/1,197,-6,-5,1019,0.89,0,0
2018/10/2,180,-6,-4,1019,1.79,0,0
2018/10/3,172,-6,-4,1019,1.79,0,0
2018/10/4,166,-6,-4,1020,4.92,0,0
2018/10/5,136,-6,-4,1019,8.05,0,0
2018/10/6,133,-5,-3,1020,12.07,0,0
2018/10/7,140,-5,-2,1020,15.2,0,0
2018/10/8,159,-5,-1,1019,0.89,0,0
2018/10/9,169,-5,0,1019,2.68,0,0
2018/10/10,170,-5,2,1017,1.79,0,0
2018/10/11,184,-5,4,1017,0.89,0,0
2018/10/12,163,-5,5,1017,1.79,0,0
2018/10/13,140,-4,4,1017,4.92,0,0
2018/10/14,144,-4,3,1017,6.71,0,0
2018/10/15,166,-5,1,1019,0.89,0,0
2018/10/16,196,-4,0,1020,0.89,0,0
2018/10/17,227,-4,-1,1020,0.89,0,0
2018/10/18,210,-5,-2,1020,1.78,0,0
2018/10/19,233,-4,-2,1021,2.23,0,0
2018/10/20,258,-4,-3,1021,3.12,0,0
2018/10/21,247,-5,-3,1021,1.79,0,0
2018/10/22,230,-5,-3,1022,0.89,0,0
2018/10/23,273,-6,-4,1022,0.89,0,0
2018/10/24,253,-5,-3,1022,0.89,0,0
2018/10/25,254,-6,-5,1022,2.68,0,0
2018/10/26,241,-6,-5,1022,5.81,0,0
2018/10/27,229,-5,-4,1023,0.89,0,0
2018/10/28,199,-5,-4,1023,1.34,0,0
2018/10/29,193,-4,-3,1024,2.23,0,0
2018/10/30,207,-9,1,1025,4.02,0,0
2018/10/31,176,-15,2,1025,8.04,0,0
2018/11/1,91,-17,3,1025,3.13,0,0
2018/11/2,58,-18,4,1025,4.92,0,0
2018/11/3,39,-16,4,1024,0.89,0,0
2018/11/4,50,-14,5,1023,1.78,0,0
2018/11/5,51,-13,4,1023,1.79,0,0
2018/11/6,49,-12,4,1023,0.89,0,0
2018/11/7,54,-11,3,1024,1.79,0,0
2018/11/8,153,-10,2,1024,3.58,0,0
2018/11/9,181,-7,2,1025,6.71,0,0
2018/11/10,181,-6,0,1025,0.89,0,0
2018/11/11,182,-8,-1,1026,3.13,0,0
2018/11/12,156,-15,1,1026,8.05,0,0
2018/11/13,27,-18,1,1027,12.07,0,0
2018/11/14,16,-20,0,1028,16.09,0,0
2018/11/15,22,-19,0,1028,21.01,0,0
2018/11/16,21,-21,-1,1028,25.03,0,0
2018/11/17,6,-21,-1,1029,29.95,0,0
2018/11/18,8,-22,-2,1029,34.87,0,0
2018/11/19,8,-22,-2,1030,39.79,0,0
2018/11/20,8,-22,-3,1030,45.6,0,0
2018/11/21,10,-22,-3,1031,51.41,0,0
2018/11/22,9,-23,-4,1032,58.56,0,0
2018/11/23,20,-23,-4,1033,65.71,0,0
2018/11/24,14,-22,-3,1033,71.52,0,0
2018/11/25,16,-24,-2,1032,77.33,0,0
2018/11/26,14,-24,-1,1032,83.14,0,0
2018/11/27,10,-26,0,1031,5.81,0,0
2018/11/28,7,-26,0,1030,5.81,0,0
2018/11/29,8,-22,0,1030,11.62,0,0
2018/11/30,12,-22,0,1030,17.43,0,0
2018/12/1,15,-23,-1,1030,24.58,0,0
2018/12/2,8,-23,-1,1031,31.73,0,0
2018/12/3,11,-22,-1,1032,38.88,0,0
2018/12/4,18,-22,-2,1032,44.69,0,0
2018/12/5,16,-21,-2,1033,50.5,0,0
2018/12/6,11,-22,-2,1034,56.31,0,0
2018/12/7,10,-21,-3,1035,61.23,0,0
2018/12/8,11,-22,-3,1035,67.04,0,0
2018/12/9,10,-22,-3,1035,72.85,0,0
2018/12/10,10,-22,-3,1035,77.77,0,0
2018/12/11,12,-22,-4,1035,82.69,0,0
2018/12/12,12,-23,-4,1034,89.84,0,0
2018/12/13,10,-23,-5,1034,95.65,0,0
2018/12/14,10,-23,-5,1035,5.81,0,0
2018/12/15,9,-22,-6,1036,9.83,0,0
2018/12/16,9,-22,-5,1037,14.75,0,0
2018/12/17,11,-22,-4,1037,19.67,0,0
2018/12/18,12,-22,-4,1037,25.48,0,0
2018/12/19,12,-22,-3,1037,5.81,0,0
2018/12/20,12,-22,-3,1036,11.62,0,0
2018/12/21,21,-24,-2,1036,4.92,0,0
2018/12/22,18,-23,-2,1035,4.02,0,0
2018/12/23,13,-23,-2,1035,7.15,0,0
2018/12/24,18,-23,-2,1035,4.02,0,0
2018/12/25,17,-23,-2,1035,4.92,0,0
2018/12/26,19,-22,-3,1035,8.05,0,0
2018/12/27,22,-21,-3,1036,11.18,0,0
2018/12/28,20,-21,-5,1036,3.13,0,0
2018/12/29,24,-21,-5,1036,8.05,0,0
2018/12/30,19,-20,-5,1037,11.18,0,0
2018/12/31,13,-21,-5,1038,4.02,0,0
2019/1/1,17,-22,-5,1038,9.83,0,0
2019/1/2,22,-22,-6,1038,14.75,0,0
2019/1/3,16,-22,-6,1038,18.77,0,0
2019/1/4,16,-22,-7,1037,22.79,0,0
2019/1/5,11,-23,-8,1037,3.13,0,0
2019/1/6,10,-22,-8,1037,7.15,0,0
2019/1/7,9,-22,-9,1038,11.17,0,0
2019/1/8,11,-23,-9,1038,14.3,0,0
2019/1/9,14,-21,-9,1038,17.43,0,0
2019/1/10,21,-22,-6,1038,4.02,0,0
2019/1/11,26,-22,-5,1037,7.15,0,0
2019/1/12,21,-22,-4,1036,3.13,0,0
2019/1/13,19,-23,-3,1035,3.13,0,0
2019/1/14,13,-23,-2,1034,3.13,0,0
2019/1/15,13,-23,-1,1033,6.26,0,0
2019/1/16,13,-23,-1,1032,1.79,0,0
2019/1/17,13,-23,-1,1032,1.79,0,0
2019/1/18,11,-23,-1,1031,3.58,0,0
2019/1/19,19,-22,-3,1031,5.37,0,0
2019/1/20,22,-21,-4,1032,0.89,0,0
2019/1/21,50,-19,-5,1032,0.89,0,0
2019/1/22,58,-18,-6,1032,1.34,0,0
2019/1/23,60,-16,-8,1032,1.79,0,0
2019/1/24,69,-18,-8,1032,0.89,0,0
2019/1/25,108,-18,-8,1031,3.13,0,0
2019/1/26,51,-18,-11,1031,6.26,0,0
2019/1/27,54,-19,-8,1031,8.05,0,0
2019/1/28,38,-19,-11,1030,11.18,0,0
2019/1/29,27,-19,-10,1030,14.31,0,0
2019/1/30,23,-19,-11,1030,16.1,0,0
2019/1/31,27,-19,-11,1030,19.23,0,0
2019/2/1,28,-19,-11,1030,21.02,0,0
2019/2/2,24,-17,-10,1031,24.15,0,0
2019/2/3,26,-17,-7,1031,0.89,0,0
2019/2/4,23,-18,-5,1031,1.78,0,0
2019/2/5,37,-18,-3,1030,1.79,0,0
2019/2/6,46,-19,0,1029,0.89,0,0
2019/2/7,49,-20,1,1028,1.79,0,0
2019/2/8,53,-20,3,1027,1.79,0,0
2019/2/9,57,-20,3,1026,3.13,0,0
2019/2/10,51,-20,3,1026,7.15,0,0
2019/2/11,64,-20,2,1026,11.17,0,0
2019/2/12,100,-18,0,1026,15.19,0,0
2019/2/13,113,-15,-1,1027,18.32,0,0
2019/2/14,136,-15,0,1027,22.34,0,0
2019/2/15,213,-15,-4,1027,0.89,0,0
2019/2/16,259,-13,-5,1028,1.78,0,0
2019/2/17,267,-13,-6,1028,2.67,0,0
2019/2/18,351,-13,-7,1028,0.89,0,0
2019/2/19,980,-14,-7,1029,0.89,0,0
2019/2/20,-1,-14,-5,1029,3.13,0,0
2019/2/21,599,-14,-6,1030,6.26,0,0
2019/2/22,39,-14,-5,1030,10.28,0,0
2019/2/23,7,-17,-3,1030,15.2,0,0
2019/2/24,8,-17,-3,1031,4.02,0,0
2019/2/25,7,-18,-4,1032,4.02,0,0
2019/2/26,7,-20,-3,1033,8.94,0,0
2019/2/27,7,-21,-3,1034,14.75,0,0
2019/2/28,16,-22,-3,1035,20.56,0,0
2019/3/1,19,-22,-3,1035,5.81,0,0
2019/3/2,15,-23,-2,1035,4.92,0,0
2019/3/3,21,-24,-2,1033,4.92,0,0
2019/3/4,18,-23,-2,1033,9.84,0,0
2019/3/5,16,-24,-2,1032,13.86,0,0
2019/3/6,15,-24,-2,1032,17.88,0,0
2019/3/7,16,-23,-2,1032,21.9,0,0
2019/3/8,16,-23,-4,1033,23.69,0,0
2019/3/9,21,-22,-5,1033,0.89,0,0
